id,budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,genres_all,genres_major,production_companies_major,production_countries_major,spoken_languages_major
34574,0,Nadja,7.720056,34590,0,93,Released,Nadja,5.9,12,Horror; Thriller,Horror,Kino Link Company,United States of America,Deutsch
1642,22000000,The Net,13.304342,34908,110627965,114,Released,The Net,5.6,359,Crime; Drama; Mystery; Thriller; Action,Crime,Columbia Pictures,United States of America,English
11472,0,Nine Months,8.482834,34892,69660733,103,Released,Nine Months,5.5,171,Comedy,Comedy,Twentieth Century Fox Film Corporation,United States of America,English
36196,150000,Party Girl,1.165039,34859,472370,94,Released,Party Girl,5.8,14,Comedy,Comedy,Party Productions,United States of America,English
11980,8,The Prophecy,10.187623,34943,16,98,Released,The Prophecy,6.4,139,Fantasy; Horror; Thriller,Fantasy,Dimension Films,United States of America,English
58372,0,Reckless,0.119713,35020,0,91,Released,Reckless,10,1,Fantasy; Comedy; Drama,Fantasy,Playhouse International Pictures,United States of America,English
32646,0,Safe,8.180047,34873,0,119,Released,Safe,7.2,62,Drama,Drama,Killer Films,United Kingdom,English
10533,50000000,The Scarlet Letter,6.752119,34985,10382407,135,Released,The Scarlet Letter,5.5,111,Drama; History; Romance,Drama,Hollywood Pictures,United States of America,English
56088,0,The Show,0.159596,34936,0,93,,The Show,5.3,2,Documentary,Documentary,,,
10802,45000000,Showgirls,17.502375,34964,20350754,128,Released,Showgirls,4.9,261,Drama,Drama,United Artists,France,English
10149,7000000,Smoke,5.552946,34859,8349430,112,Released,Smoke,7.2,115,Comedy; Drama,Comedy,Miramax Films,Germany,English
18402,0,Something to Talk About,3.743212,34915,50892160,106,Released,Something to Talk About,5.7,60,Comedy,Comedy,Spring Creek Productions,United States of America,English
9348,35000000,Species,13.492845,34887,113374103,108,Released,Species,5.5,457,Science Fiction; Horror; Action,Science Fiction,Metro-Goldwyn-Mayer (MGM),United States of America,English
139408,0,The Stars Fell on Henrietta,0.913522,34957,0,109,Released,The Stars Fell on Henrietta,6.6,6,Drama,Drama,Malpaso Productions,United States of America,Magyar
281,42000000,Strange Days,11.223055,34985,7959291,145,Released,Strange Days,6.8,334,Crime; Drama; Science Fiction; Thriller,Crime,Lightstorm Entertainment,United States of America,English
5967,0,Les parapluies de Cherbourg,8.133881,23426,0,91,Released,The Umbrellas of Cherbourg,7.6,119,Drama; Romance,Drama,Beta Film,Germany,FranÃ§ais
79593,14000000,The Tie That Binds,1.820419,34950,5780000,99,Released,The Tie That Binds,4.6,9,Thriller,Thriller,Hollywood Pictures,United States of America,English
47939,0,Three Wishes,11.002046,34999,7025496,115,Released,Three Wishes,6.1,18,Drama; Fantasy,Drama,Savoy Pictures,United States of America,English
36834,0,Total Eclipse,4.546552,35005,339889,111,Released,Total Eclipse,6.5,112,Drama; Romance,Drama,SociÃ©tÃ© FranÃ§aise de Production (SFP),France,English
9090,0,"To Wong Foo, Thanks for Everything! Julie Newmar",7.653446,34949,47774193,105,Released,"To Wong Foo, Thanks for Everything! Julie Newmar",6.3,117,Comedy,Comedy,Universal Pictures,United States of America,English
3512,60000000,Under Siege 2: Dark Territory,7.490247,34893,104324083,100,Released,Under Siege 2: Dark Territory,5.6,217,Action; Thriller,Action,Regency Enterprises,United States of America,English
52856,0,Unstrung Heroes,2.881689,34957,0,93,Released,Unstrung Heroes,6.4,9,Comedy; Drama; Family,Comedy,Hollywood Pictures,,English
77350,0,Unzipped,0.786023,34922,0,73,Released,Unzipped,6,6,Documentary,Documentary,,United States of America,English
9560,20000000,A Walk in the Clouds,9.715639,34922,50012507,103,Released,A Walk in the Clouds,6.5,168,Drama; Romance,Drama,Twentieth Century Fox Film Corporation,United States of America,English
9804,175000000,Waterworld,16.885184,34908,264218220,135,Released,Waterworld,5.9,1017,Adventure; Action,Adventure,Universal Pictures,United States of America,English
31611,8000000,White Man's Burden,1.834099,35034,0,89,Released,White Man's Burden,5.1,25,Drama,Drama,HBO,France,English
65796,30000000,Wild Bill,8.922139,35034,0,98,Released,Wild Bill,5.9,27,Action; Western,Action,United Artists,,å¹¿å·žè¯ / å»£å·žè©±
49805,0,The Browning Version,3.727644,34619,0,97,Released,The Browning Version,6,11,Drama,Drama,Paramount Pictures,United Kingdom,English
26258,0,Bushwhacked,3.287036,34915,0,90,Released,Bushwhacked,4.9,29,Adventure; Action; Comedy; Crime; Family,Adventure,Twentieth Century Fox Film Corporation,United States of America,English
50797,2800000,Ð£Ñ‚Ð¾Ð¼Ð»Ñ‘Ð½Ð½Ñ‹Ðµ ÑÐ¾Ð»Ð½Ñ†ÐµÐ¼,2.486073,34455,2616503,135,Released,Burnt by the Sun,6.7,35,Drama,Drama,Canal+,France,PÑƒÑÑÐºÐ¸Ð¹
19155,0,Before the Rain,3.525649,34494,763847,113,Released,Before the Rain,7.7,45,Drama; War,Drama,PolyGram Audiovisuel,United Kingdom,shqip
76,2500000,Before Sunrise,11.304979,34726,5535405,105,Released,Before Sunrise,7.7,984,Drama; Romance,Drama,Detour Film Production,Austria,English
11017,10000000,Billy Madison,6.638116,34740,26488734,89,Released,Billy Madison,6.2,464,Comedy,Comedy,Jack Giarraputo Productions,United States of America,FranÃ§ais
37141,0,The Babysitter,2.761837,34989,0,90,Released,The Babysitter,4.7,27,Drama; Thriller,Drama,Spelling Films International,United States of America,English
9382,21000000,Boys on the Side,3.030309,34733,23450000,115,Released,Boys on the Side,6.3,48,Comedy; Drama,Comedy,Regency Enterprises,France,English
6715,0,The Cure,2.686342,34810,0,97,Released,The Cure,7.2,58,Drama; Family,Drama,Universal Pictures,United States of America,English
18256,0,Castle Freak,2.26977,34915,0,95,Released,Castle Freak,5.8,40,Thriller; Drama; Horror; Mystery,Thriller,Full Moon Entertainment,United States of America,English
22625,0,Circle of Friends,2.605521,34774,0,103,Released,Circle of Friends,6.5,30,Drama; Family; Romance,Drama,The Rank Organisation,Ireland,English
2292,27000,Clerks,10.513367,34590,3151130,92,Released,Clerks,7.4,769,Comedy,Comedy,Miramax Films,United States of America,English
1909,25000000,Don Juan DeMarco,7.438934,34608,22200000,97,Released,Don Juan DeMarco,6.3,184,Romance; Drama; Comedy,Romance,New Line Cinema,United States of America,English
8984,55000000,Disclosure,11.812244,34677,214015089,123,Released,Disclosure,5.9,217,Drama; Thriller; Crime; Mystery; Romance,Drama,Warner Bros.,United States of America,English
61813,0,Dream Man,0.155859,34700,0,0,Released,Dream Man,2.5,1,Thriller,Thriller,Keystone Pictures,United States of America,English
4954,45000000,Drop Zone,9.579155,34676,0,101,Released,Drop Zone,5.1,91,Action; Adventure; Thriller,Action,Paramount Pictures,United States of America,English
62488,0,Destiny Turns on the Radio,0.710671,34817,0,0,Released,Destiny Turns on the Radio,5.3,9,Crime; Comedy; Fantasy,Crime,Savoy Pictures,United States of America,English
10531,0,Death and the Maiden,5.484156,34458,0,103,Released,Death and the Maiden,7.1,92,Drama; Thriller; Mystery,Drama,Fine Line Features,United States of America,English
11929,0,Dolores Claiborne,5.8025,34782,0,132,Released,Dolores Claiborne,7.1,183,Crime; Drama; Mystery,Crime,Castle Rock Entertainment,United States of America,English
8467,16000000,Dumb and Dumber,9.844558,34684,247275374,107,Released,Dumb and Dumber,6.5,1894,Comedy,Comedy,New Line Cinema,United States of America,English
10451,0,é£²é£Ÿç”·å¥³,4.860016,34549,7294403,123,Released,Eat Drink Man Woman,7.5,76,Comedy; Drama; Romance,Comedy,Ang Lee Productions,Taiwan,æ™®é€šè¯
20156,0,Exotica,5.378467,34601,0,103,Released,Exotica,6.5,64,Drama; Mystery,Drama,Miramax Films,Canada,English
18395,0,Exit to Eden,4.322726,34621,6841570,113,Released,Exit to Eden,4.3,28,Thriller; Comedy; Crime; Romance,Thriller,Savoy Pictures,United States of America,English
522,18000000,Ed Wood,11.720358,34604,5887457,127,Released,Ed Wood,7.3,639,Comedy; Drama; History,Comedy,Touchstone Pictures,United States of America,English
397,0,French Kiss,9.146544,34824,0,111,Released,French Kiss,6.2,179,Comedy; Romance,Comedy,Twentieth Century Fox Film Corporation,United Kingdom,FranÃ§ais
10525,0,Forget Paris,16.236745,34838,0,101,Released,Forget Paris,6.1,38,Comedy; Drama; Romance,Comedy,Columbia Pictures,United States of America,English
27985,0,Far from Home: The Adventures of Yellow Dog,2.657337,34712,0,87,Released,Far from Home: The Adventures of Yellow Dog,5.6,27,Action; Adventure; Drama; Family,Action,Twentieth Century Fox Film Corporation,United States of America,English
15789,0,A Goofy Movie,10.177977,34796,35348597,78,Released,A Goofy Movie,6.7,404,Romance; Animation; Family; Comedy; Adventure,Romance,Walt Disney Pictures,United States of America,English
27303,15000000,Hideaway,8.182165,34761,12201255,103,Released,Hideaway,5,24,Drama; Thriller,Drama,TriStar Pictures,United States of America,English
21183,0,Fluke,4.953936,34852,0,96,Released,Fluke,6.6,48,Drama; Family; Fantasy,Drama,Metro-Goldwyn-Mayer,United States of America,English
10954,0,Farinelli,8.935058,34675,0,111,Released,Farinelli,5.9,20,History; Drama,History,Italian International Film,Belgium,FranÃ§ais
47867,0,Gordy,0.398924,34831,3992809,90,Released,Gordy,3,4,Drama; Family; Fantasy,Drama,,United States of America,English
43475,0,Gumby: The Movie,0.090452,35034,0,77,Released,Gumby: The Movie,5,2,Fantasy; Animation; Science Fiction; Family,Fantasy,,,English
72031,0,The Glass Shield,1.012197,34593,0,109,Released,The Glass Shield,5.4,9,Drama; Action; Thriller; Crime,Drama,Miramax Films,United States of America,English
14275,700000,Hoop Dreams,9.47666,34589,7830611,171,Released,Hoop Dreams,7.7,91,Documentary,Documentary,Fine Line Features,United States of America,English
1024,5000000,Heavenly Creatures,9.438042,34579,3049135,99,Released,Heavenly Creatures,6.9,299,Drama; Fantasy,Drama,WingNut Films,New Zealand,English
17207,10500000,Houseguest,2.688562,34705,26325256,113,Released,Houseguest,6,17,Comedy; Family,Comedy,Caravan Pictures,,English
13701,120,Immortal Beloved,7.983666,34684,0,121,Released,Immortal Beloved,6.9,90,Drama; Music; Romance,Drama,Columbia Pictures,United States of America,English
14819,0,Heavyweights,9.546707,34747,17689177,100,Released,Heavyweights,6,97,Comedy; Family; Drama,Comedy,Walt Disney Pictures,United States of America,English
32631,0,The Hunted,2.756986,34754,0,106,Released,The Hunted,6,25,Action; Thriller,Action,Universal Pictures,United States of America,English
11777,25000000,I.Q.,5.146352,34692,0,100,Released,I.Q.,5.9,112,Comedy; Drama; Romance,Comedy,Paramount Pictures,United States of America,English
628,60000000,Interview with the Vampire,11.970205,34649,223664608,123,Released,Interview with the Vampire,7.2,1558,Horror; Romance,Horror,Geffen Pictures,United States of America,English
87729,14000000,Jefferson in Paris,1.596058,34789,2474000,139,Released,Jefferson in Paris,5.2,10,Drama; Romance,Drama,Merchant Ivory Productions,United States of America,English
18713,0,The Jerky Boys,0.748846,34733,0,82,Released,The Jerky Boys,4.8,10,Comedy; Crime,Comedy,Caravan Pictures,United States of America,English
6280,60000000,Junior,6.710215,34660,37000000,109,Released,Junior,4.7,381,Comedy; Family; Romance,Comedy,Universal Pictures,United States of America,English
9061,0,Just Cause,9.195256,34747,0,102,Released,Just Cause,6,124,Action; Drama; Mystery; Thriller,Action,Fountainbridge Films,United States of America,English
37108,0,A Kid in King Arthur's Court,5.874511,34922,0,89,Released,A Kid in King Arthur's Court,4.3,40,Adventure; Fantasy; Comedy; Science Fiction; Family,Adventure,Walt Disney Pictures,,English
6071,40000000,Kiss of Death,7.797512,34810,0,101,Released,Kiss of Death,5.7,83,Action; Crime; Drama; Thriller,Action,Twentieth Century Fox Film Corporation,United States of America,English
11,11000000,Star Wars,42.149697,28270,775398007,121,Released,Star Wars,8.1,6778,Adventure; Action; Science Fiction,Adventure,Lucasfilm,United States of America,English
9587,18000000,Little Women,9.774994,34689,0,115,Released,Little Women,7,222,Drama; Romance,Drama,Columbia Pictures,United States of America,English
19101,17000000,A Little Princess,7.731725,34829,0,97,Released,A Little Princess,7.4,207,Drama; Family; Fantasy,Drama,Warner Bros.,United States of America,English
49980,0,Ladybird Ladybird,0.84508,34383,0,101,Released,Ladybird Ladybird,7.4,14,Drama,Drama,Channel Four Films,United Kingdom,English
17961,10000000,L'Enfer,1.948315,34381,0,100,Released,L'Enfer,6.6,22,Crime; Drama,Crime,MK2 Productions,France,FranÃ§ais
18183,2000000,Como agua para chocolate,4.126083,33710,21665468,105,Released,Like Water for Chocolate,6.6,70,Drama; Romance,Drama,Aviacsa,Mexico,English
4476,30000000,Legends of the Fall,12.199047,34684,160638883,133,Released,Legends of the Fall,7.2,636,Adventure; Drama; Romance; War,Adventure,Bedford Falls Productions,United States of America,
11008,0,Major Payne,9.253362,34782,0,95,Released,Major Payne,6.1,164,Adventure; Comedy; Family,Adventure,Universal Pictures,United States of America,English
47504,0,Little Odessa,1.861292,34634,0,98,Released,Little Odessa,6.4,31,Action; Drama,Action,Fine Line Features,United States of America,English
32325,0,Mi Vida Loca,1.788829,34493,0,92,Released,Mi Vida Loca,5.7,9,Crime; Drama,Crime,Channel Four Films,United States of America,English
43742,60000000,Love Affair,3.290192,34628,0,108,Released,Love Affair,4.3,11,Drama; Romance,Drama,Warner Bros.,United States of America,English
28313,17000000,Losing Isaiah,7.698526,34775,7603766,106,Released,Losing Isaiah,6.4,28,Drama,Drama,Paramount Pictures,United States of America,English
11318,0,The Madness of King George,4.81307,34696,0,107,Released,The Madness of King George,6.7,67,Comedy; Drama; History,Comedy,Channel Four Films,United Kingdom,English
3036,45000000,Frankenstein,14.287753,34642,112006296,123,Released,Mary Shelley's Frankenstein,6.1,272,Drama; Horror; Science Fiction; Romance,Drama,American Zoetrope,United Kingdom,English
40490,0,Man of the House,2.558118,34761,0,96,Released,Man of the House,5.1,40,Action; Comedy; Family,Action,Walt Disney Pictures,,English
24070,15000000,Mixed Nuts,2.899608,34689,0,97,Released,Mixed Nuts,5.2,37,Comedy; Drama; Romance,Comedy,TriStar Pictures,United States of America,English
8986,0,Milk Money,3.770115,34577,18137661,108,Released,Milk Money,5.6,49,Comedy; Romance,Comedy,Paramount Pictures,United States of America,English
10510,0,Miracle on 34th Street,5.831622,34656,46264384,114,Released,Miracle on 34th Street,6.4,199,Fantasy; Drama; Family,Fantasy,Twentieth Century Fox Film Corporation,United States of America,English
17402,6,Miami Rhapsody,1.137266,34726,5,95,Released,Miami Rhapsody,5.6,7,Comedy; Romance,Comedy,Hollywood Pictures,United States of America,English
38722,5500000,My Family,3.121288,34822,0,128,Released,My Family,7,11,Comedy; Drama,Comedy,American Zoetrope,United States of America,English
8438,0,Murder in the First,9.518564,34719,17381942,122,Released,Murder in the First,6.9,140,Crime; Drama,Crime,Wolper Organization,France,English
11593,0,Nobody's Fool,2.891269,34691,0,110,Released,Nobody's Fool,7,56,Drama; Comedy,Drama,Paramount Pictures,United States of America,ÄŒeskÃ½
1945,31000000,Nell,5.930957,34691,106683817,112,Released,Nell,6.1,128,Drama; Thriller,Drama,Twentieth Century Fox Film Corporation,United States of America,English
39310,0,New Jersey Drive,0.629955,34808,0,98,Released,New Jersey Drive,6.9,7,Crime; Drama,Crime,40 Acres & A Mule Filmworks,United States of America,English
109560,0,New York Cop,0.004537,34195,0,93,Released,New York Cop,0,0,Action; Thriller; Crime; Drama,Action,TOEI,Japan,English
56428,4800000,Beyond Bedlam,0.426952,34446,0,89,Released,Beyond Bedlam,4,4,Horror,Horror,Metrodome Films,United Kingdom,English
63105,0,Nemesis 2 - Nebula,1.466491,34968,0,83,Released,Nemesis 2 - Nebula,4.6,10,Science Fiction; Action; Thriller,Science Fiction,Filmwerks,United States of America,English
131957,0,Nina Takes a Lover,0.769522,34761,0,100,Released,Nina Takes a Lover,7.4,4,Drama; Romance,Drama,Triumph Films,,English
241,34000000,Natural Born Killers,11.226856,34571,50282766,119,Released,Natural Born Killers,6.9,927,Crime; Thriller; Drama,Crime,Regency Enterprises,United States of America,English
9058,0,Only You,4.936761,34594,0,115,Released,Only You,6.4,92,Comedy; Drama; Romance,Comedy,TriStar Pictures,United States of America,English
527,0,Once Were Warriors,4.025276,34579,2201126,99,Released,Once Were Warriors,7.6,106,Drama,Drama,Avalon Studios,New Zealand,English
